"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","phlrr2019",,,,"User:","root"
"Cmdline:","dstat -cdnmgyr --output all-utils.csv",,,,"Date:","23 Apr 2020 20:57:24 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",,"system",,"io/total",
20.990,11.195,29.279,38.536,0.0,0.0,559824896.0,0.0,930.0,22392.0,70558339072.0,59666432.0,4.68063408128e+11,2264641536.0,0.0,0.0,8831.0,10274.0,3676.0,0.0
22.683,11.699,36.208,29.302,0.0,0.107,558145536.0,12288.0,8405316.0,8392064.0,70680952832.0,59674624.0,4.6862313472e+11,1582292992.0,0.0,0.0,9808.0,11474.0,4081.0,2.0
18.475,11.099,28.536,41.783,0.0,0.107,560115712.0,36864.0,1307.0,22652.0,70595248128.0,59682816.0,4.6906722304e+11,1223901184.0,0.0,0.0,8473.0,9943.0,3630.0,4.0
21.520,11.064,25.375,41.863,0.0,0.178,560074752.0,0.0,16807828.0,16772686.0,70615150592.0,59682816.0,4.68980228096e+11,1290993664.0,0.0,0.0,9865.0,10963.0,3720.0,0.0
16.057,10.287,36.595,36.989,0.0,0.072,558125056.0,0.0,900.0,22340.0,70713798656.0,59682816.0,4.68982554624e+11,1190019072.0,0.0,0.0,8970.0,10831.0,4032.0,0.0
22.832,10.789,33.728,32.581,0.0,0.072,559435776.0,0.0,8402370.0,8398996.0,70555308032.0,59682816.0,4.6874314752e+11,1587916800.0,0.0,0.0,10083.0,11326.0,4012.0,0.0
19.099,11.266,23.319,46.209,0.0,0.107,560283648.0,24576.0,840.0,22340.0,70466990080.0,59682816.0,4.69214490624e+11,1204891648.0,0.0,0.0,8274.0,9865.0,3561.0,1.0
15.426,8.518,39.298,36.578,0.0,0.179,556933120.0,61440.0,8402724.0,8398682.0,70703521792.0,59699200.0,4.68975538176e+11,1207296000.0,0.0,0.0,9527.0,11241.0,4265.0,6.0
22.744,11.390,23.138,42.550,0.0,0.179,558481408.0,0.0,992.0,22496.0,70517465088.0,59699200.0,4.69077229568e+11,1291661312.0,0.0,0.0,9857.0,11637.0,4209.0,0.0
22.143,11.788,33.644,32.354,0.0,0.072,559595520.0,0.0,8405308.0,8398622.0,70555070464.0,59699200.0,4.69123612672e+11,1207672832.0,0.0,0.0,9665.0,11097.0,3798.0,0.0
24.686,12.970,30.849,31.458,0.0,0.036,559005696.0,0.0,8404477.0,8399210.0,70702878720.0,59699200.0,4.68967497728e+11,1215979520.0,0.0,0.0,10515.0,11848.0,4095.0,0.0
20.874,12.209,30.004,36.842,0.0,0.072,559755264.0,8192.0,992.0,22488.0,70788759552.0,59699200.0,4.6886762496e+11,1229971456.0,0.0,0.0,9626.0,10333.0,3625.0,1.0
20.702,10.960,26.433,41.726,0.0,0.179,559083520.0,40960.0,8404618.0,8398014.0,70735769600.0,59707392.0,4.689148928e+11,1235685376.0,0.0,0.0,10035.0,11164.0,3941.0,8.0
21.756,11.864,31.039,35.269,0.0,0.072,559104000.0,24576.0,932.0,22480.0,70738501632.0,59715584.0,4.6892580864e+11,1222029312.0,0.0,0.0,9767.0,11010.0,4046.0,2.0
22.900,12.204,31.802,33.022,0.0,0.072,559624192.0,0.0,8395896.0,8400784.0,70559883264.0,59719680.0,4.69060931584e+11,1265520640.0,0.0,0.0,9382.0,10924.0,3826.0,0.0
23.016,12.424,23.483,41.041,0.0,0.036,559828992.0,0.0,8397180.0,8401562.0,70552424448.0,59719680.0,4.69112508416e+11,1221402624.0,0.0,0.0,9735.0,11186.0,3792.0,0.0
22.087,13.804,21.083,42.954,0.0,0.072,559923200.0,0.0,840.0,22348.0,70662934528.0,59719680.0,4.67650850816e+11,2572550144.0,0.0,0.0,21034.0,10957.0,3737.0,0.0
22.218,12.522,38.640,26.547,0.0,0.072,557801472.0,32768.0,930.0,22384.0,70777765888.0,59727872.0,4.68203593728e+11,1904967680.0,0.0,0.0,9826.0,11556.0,4293.0,3.0
21.613,11.398,31.541,35.376,0.0,0.072,485457920.0,0.0,8396880.0,8401018.0,70561894400.0,59727872.0,4.68696584192e+11,1627848704.0,0.0,0.0,8421.0,9085.0,2983.0,0.0
22.704,12.123,34.182,30.846,0.0,0.143,550019072.0,12288.0,780.0,22332.0,70616776704.0,59736064.0,4.6906742784e+11,1202114560.0,0.0,0.0,9203.0,10359.0,3564.0,2.0
19.907,12.159,32.209,35.653,0.0,0.072,541904896.0,0.0,8397378.0,8401838.0,70603718656.0,59736064.0,4.69041078272e+11,1241522176.0,0.0,0.0,8284.0,9289.0,3180.0,0.0
24.192,12.635,32.950,30.079,0.0,0.144,508936192.0,0.0,8403004.0,8397146.0,70599733248.0,59736064.0,4.67432828928e+11,2853756928.0,0.0,0.0,9484.0,10153.0,3330.0,0.0
19.114,12.076,30.475,38.156,0.0,0.179,558612480.0,24576.0,1142.0,22524.0,70721753088.0,59744256.0,4.67986141184e+11,2178416640.0,0.0,0.0,7897.0,9239.0,3317.0,3.0
22.571,12.321,31.714,33.321,0.0,0.071,557744128.0,0.0,8403696.0,8400760.0,70787694592.0,59744256.0,4.68545953792e+11,1552662528.0,0.0,0.0,9788.0,11407.0,4102.0,0.0
22.560,10.976,18.949,47.336,0.0,0.179,557559808.0,0.0,8401836.0,8400554.0,70586327040.0,59744256.0,4.6904778752e+11,1252196352.0,0.0,0.0,9437.0,10610.0,3696.0,0.0
20.300,10.168,26.650,42.669,0.0,0.214,556982272.0,12288.0,8401266.0,8400020.0,70634291200.0,59752448.0,4.69030162432e+11,1221849088.0,0.0,0.0,8762.0,10224.0,3589.0,2.0
17.634,8.746,33.333,40.036,0.0,0.251,557330432.0,20480.0,1052.0,22448.0,70600839168.0,59752448.0,4.69015277568e+11,1270185984.0,0.0,0.0,9185.0,10749.0,4013.0,4.0
20.215,9.283,33.943,36.452,0.0,0.108,559112192.0,32768.0,8400790.0,8400638.0,70609100800.0,59760640.0,4.6908696576e+11,1190227968.0,0.0,0.0,10267.0,11332.0,4243.0,3.0
20.443,10.043,29.807,39.350,0.0,0.357,559828992.0,0.0,840.0,22340.0,70617128960.0,59760640.0,4.68149170176e+11,2119995392.0,0.0,0.0,8842.0,10720.0,3795.0,0.0
20.244,9.853,36.797,33.035,0.0,0.072,559566848.0,0.0,8400588.0,8399852.0,70762188800.0,59760640.0,4.6870951936e+11,1414586368.0,0.0,0.0,9593.0,10808.0,3900.0,0.0
21.825,10.447,31.735,35.886,0.0,0.107,559136768.0,0.0,1332.0,22416.0,70675546112.0,59760640.0,4.67863764992e+11,2346983424.0,0.0,0.0,9658.0,11163.0,4067.0,0.0
21.717,9.624,42.826,25.725,0.0,0.107,558440448.0,12288.0,8402100.0,8400660.0,70796701696.0,59768832.0,4.68421861376e+11,1667723264.0,0.0,0.0,10450.0,11651.0,4315.0,2.0
18.959,10.090,32.603,38.276,0.0,0.072,559767552.0,118784.0,1050.0,22424.0,70970789888.0,59777024.0,4.68696346624e+11,1219141632.0,0.0,0.0,8046.0,10468.0,3846.0,3.0
24.283,10.725,30.595,34.362,0.0,0.036,552820736.0,0.0,8400450.0,8397368.0,70822948864.0,59777024.0,4.68843880448e+11,1219448832.0,0.0,0.0,12974.0,11276.0,3925.0,0.0
17.590,9.903,27.529,44.726,0.0,0.250,559796224.0,0.0,992.0,22488.0,70834597888.0,59777024.0,4.68839796736e+11,1211883520.0,0.0,0.0,8950.0,9105.0,3292.0,0.0
24.803,10.681,30.358,34.086,0.0,0.072,539541504.0,0.0,8406268.0,8397428.0,70666145792.0,59777024.0,4.69010046976e+11,1210085376.0,0.0,0.0,9559.0,10898.0,3736.0,0.0
18.797,10.061,29.108,41.962,0.0,0.072,560381952.0,0.0,8402820.0,8398416.0,70818336768.0,59777024.0,4.68852641792e+11,1215299584.0,0.0,0.0,11482.0,9985.0,3559.0,0.0
23.722,10.511,30.706,34.773,0.0,0.288,559632384.0,65536.0,4246.0,23176.0,70745755648.0,59793408.0,4.68842971136e+11,1297534976.0,0.0,0.0,13560.0,11345.0,3838.0,7.0
19.792,9.735,36.113,34.288,0.0,0.072,559591424.0,0.0,8404476.0,8399208.0,70591365120.0,59793408.0,4.6903269376e+11,1262202880.0,0.0,0.0,10856.0,10737.0,3970.0,0.0
22.628,10.276,28.858,38.131,0.0,0.107,559177728.0,0.0,932.0,22488.0,70617567232.0,59793408.0,4.6907510784e+11,1193586688.0,0.0,0.0,9703.0,11554.0,4185.0,0.0
21.498,9.889,40.953,27.589,0.0,0.072,558870528.0,0.0,8404871.0,8399080.0,70708940800.0,59793408.0,4.68947632128e+11,1229688832.0,0.0,0.0,9869.0,11511.0,4092.0,0.0
18.052,10.064,27.901,43.947,0.0,0.036,560492544.0,28672.0,1682.0,44880.0,70595117056.0,59793408.0,4.6902290432e+11,1268240384.0,0.0,0.0,7956.0,9449.0,3369.0,1.0
21.128,9.558,23.823,45.383,0.0,0.108,559722496.0,32768.0,8404324.0,8396988.0,70702653440.0,59801600.0,4.68974379008e+11,1209221120.0,0.0,0.0,9216.0,10584.0,3814.0,3.0
24.705,10.311,30.863,34.014,0.0,0.107,559599616.0,65536.0,8402100.0,8396790.0,70648111104.0,59809792.0,4.681368576e+11,2101276672.0,0.0,0.0,10585.0,11834.0,4108.0,3.0
19.513,9.703,30.899,39.778,0.0,0.107,560312320.0,0.0,1244.0,22572.0,70672715776.0,59809792.0,4.68696096768e+11,1517432832.0,0.0,0.0,8262.0,9645.0,3450.0,0.0
19.749,9.228,24.776,46.176,0.0,0.072,560250880.0,0.0,8405908.0,8392104.0,70835941376.0,59809792.0,4.68859666432e+11,1190637568.0,0.0,0.0,8519.0,9882.0,3549.0,0.0
23.132,10.118,37.826,28.638,0.0,0.286,559263744.0,0.0,1082.0,22572.0,70991568896.0,59813888.0,4.68683829248e+11,1210843136.0,0.0,0.0,9943.0,11501.0,4117.0,0.0
19.555,9.437,28.202,42.734,0.0,0.072,557350912.0,40960.0,8405056.0,8395998.0,70879100928.0,59822080.0,4.68790247424e+11,1216884736.0,0.0,0.0,8804.0,10125.0,3619.0,7.0
25.789,13.164,32.640,28.085,0.0,0.323,557748224.0,0.0,840.0,22380.0,70784212992.0,59822080.0,4.68885356544e+11,1216663552.0,0.0,0.0,15199.0,12384.0,4322.0,0.0
21.895,13.819,30.976,33.238,0.0,0.072,558690304.0,12288.0,8404614.0,8399886.0,70818295808.0,59830272.0,4.6887565312e+11,1192275968.0,0.0,0.0,9291.0,10565.0,3674.0,2.0
20.287,13.728,25.484,40.466,0.0,0.036,559390720.0,0.0,840.0,22380.0,71061618688.0,59826176.0,4.68605722624e+11,1218887680.0,0.0,0.0,8419.0,9486.0,3425.0,0.0
30.115,14.573,22.218,32.950,0.0,0.144,554098688.0,0.0,8403780.0,8399226.0,70996307968.0,59826176.0,4.66658648064e+11,3231272960.0,0.0,0.0,27478.0,11741.0,3812.0,0.0
21.166,13.514,23.418,41.580,0.0,0.322,557703168.0,32768.0,900.0,22348.0,70876958720.0,59834368.0,4.67212681216e+11,2796580864.0,0.0,0.0,10209.0,10203.0,3584.0,3.0
20.730,10.311,33.620,35.124,0.0,0.215,557264896.0,0.0,8405400.0,8400850.0,71089725440.0,59834368.0,4.67771318272e+11,2025177088.0,0.0,0.0,9915.0,11549.0,4274.0,0.0
22.970,10.841,30.161,35.957,0.0,0.072,557694976.0,0.0,8406276.0,8398262.0,70714232832.0,59834368.0,4.68330713088e+11,1841274880.0,0.0,0.0,10031.0,10642.0,3742.0,0.0
24.866,11.143,23.934,39.914,0.0,0.143,557322240.0,12288.0,980.0,22726.0,70771384320.0,59842560.0,4.6888515584e+11,1229672448.0,0.0,0.0,10223.0,11881.0,4045.0,2.0
20.395,11.023,21.185,47.325,0.0,0.072,557576192.0,0.0,8405946.0,8391472.0,70737162240.0,59842560.0,4.68756348928e+11,1392701440.0,0.0,0.0,8402.0,9958.0,3482.0,0.0
23.782,13.252,28.940,33.847,0.0,0.179,557236224.0,20480.0,780.0,22348.0,70817075200.0,59850752.0,4.6882869248e+11,1240436736.0,0.0,0.0,9889.0,11153.0,3942.0,3.0
22.039,12.886,25.197,39.842,0.0,0.036,557182976.0,0.0,8403426.0,8398862.0,70780923904.0,59850752.0,4.68882976768e+11,1222303744.0,0.0,0.0,11640.0,10538.0,3822.0,0.0
29.835,13.731,37.958,18.332,0.0,0.144,533893120.0,0.0,1110.0,22400.0,70659530752.0,59850752.0,4.68957294592e+11,1269379072.0,0.0,0.0,24622.0,12100.0,4141.0,0.0
21.521,13.056,22.561,42.826,0.0,0.036,558448640.0,0.0,8404410.0,8398936.0,70768504832.0,59850752.0,4.68892327936e+11,1225371648.0,0.0,0.0,8501.0,9616.0,3267.0,0.0
25.628,11.199,27.531,35.535,0.0,0.108,558084096.0,65536.0,8404242.0,8400778.0,70821302272.0,59858944.0,4.68815806464e+11,1249087488.0,0.0,0.0,9356.0,10794.0,3618.0,13.0
18.918,10.606,32.891,37.442,0.0,0.143,557772800.0,16384.0,8404536.0,8400644.0,70688591872.0,59867136.0,4.68977893376e+11,1219702784.0,0.0,0.0,8433.0,9320.0,3307.0,2.0
25.412,12.241,29.313,32.856,0.0,0.179,557285376.0,0.0,780.0,22340.0,70609727488.0,59867136.0,4.68995989504e+11,1280471040.0,0.0,0.0,13299.0,11584.0,3936.0,0.0
20.086,11.227,33.859,34.792,0.0,0.036,557916160.0,0.0,8406480.0,8398130.0,70698213376.0,59863040.0,4.6768132096e+11,2506657792.0,0.0,0.0,11144.0,10235.0,3590.0,0.0
23.468,10.928,23.683,41.634,0.0,0.287,556781568.0,0.0,780.0,22340.0,70798561280.0,59867136.0,4.68233699328e+11,1853927424.0,0.0,0.0,12210.0,11602.0,4116.0,0.0
18.325,9.055,30.208,42.269,0.0,0.143,557232128.0,0.0,8405226.0,8399252.0,70899073024.0,59867136.0,4.6879225856e+11,1194856448.0,0.0,0.0,9138.0,10730.0,4034.0,0.0
23.124,10.090,34.291,32.460,0.0,0.036,557367296.0,131072.0,8406198.0,8400826.0,70888296448.0,59883520.0,4.6880278528e+11,1195089920.0,0.0,0.0,14011.0,11452.0,4072.0,5.0
20.308,9.456,31.626,38.503,0.0,0.107,557518848.0,0.0,780.0,22324.0,70885998592.0,59883520.0,4.68788948992e+11,1211224064.0,0.0,0.0,8530.0,10797.0,3833.0,0.0
16.398,8.020,25.492,49.910,0.0,0.179,555884544.0,0.0,8404082.0,8397256.0,70677487616.0,59883520.0,4.68973264896e+11,1235419136.0,0.0,0.0,8265.0,9491.0,3408.0,0.0
24.848,12.621,29.509,32.807,0.0,0.215,557330432.0,0.0,1657.0,22572.0,70650839040.0,59883520.0,4.69015953408e+11,1219379200.0,0.0,0.0,14813.0,11894.0,4016.0,0.0
14.941,8.742,29.989,46.220,0.0,0.107,558030848.0,4096.0,8405100.0,8397726.0,70853689344.0,59883520.0,4.68829339648e+11,1203142656.0,0.0,0.0,7330.0,8949.0,3266.0,1.0
20.372,11.472,38.849,29.128,0.0,0.179,557486080.0,36864.0,1052.0,22464.0,70902976512.0,59891712.0,4.68786274304e+11,1196912640.0,0.0,0.0,9456.0,11447.0,4121.0,4.0
22.457,13.539,42.658,21.239,0.0,0.107,558219264.0,12288.0,720.0,22340.0,70914330624.0,59899904.0,4.68617015296e+11,1354809344.0,0.0,0.0,9617.0,12104.0,4314.0,2.0
19.757,12.062,20.616,47.423,0.0,0.143,557551616.0,0.0,8405040.0,8398658.0,70902104064.0,59899904.0,4.68793724928e+11,1190326272.0,0.0,0.0,20901.0,10391.0,3729.0,0.0
24.615,12.361,27.660,35.185,0.0,0.179,516612096.0,0.0,8403684.0,8398144.0,70594895872.0,59899904.0,4.67071143936e+11,3220115456.0,0.0,0.0,9715.0,11002.0,3629.0,0.0
19.141,12.236,13.309,55.242,0.0,0.072,558833664.0,28672.0,930.0,22408.0,70543802368.0,59899904.0,4.67629027328e+11,2713325568.0,0.0,0.0,8393.0,9438.0,3349.0,1.0
20.753,11.720,22.652,44.803,0.0,0.072,558092288.0,32768.0,8401446.0,8399942.0,70769901568.0,59908096.0,4.68188647424e+11,1927598080.0,0.0,0.0,9613.0,10621.0,3780.0,3.0
21.745,12.446,25.823,39.771,0.0,0.215,557514752.0,0.0,8406106.0,8400140.0,70771838976.0,59908096.0,4.68744282112e+11,1370025984.0,0.0,0.0,9742.0,11308.0,4050.0,0.0
16.696,11.131,23.511,48.305,0.0,0.357,555761664.0,28672.0,870.0,22424.0,70742818816.0,59916288.0,4.68938838016e+11,1204482048.0,0.0,0.0,8323.0,9721.0,3550.0,3.0
22.354,11.302,29.817,36.240,0.0,0.287,556462080.0,0.0,992.0,22488.0,70766288896.0,59916288.0,4.6888534016e+11,1234509824.0,0.0,0.0,10862.0,11510.0,4047.0,0.0
15.701,10.515,22.568,50.966,0.0,0.250,557776896.0,0.0,8405014.0,8398344.0,70793826304.0,59916288.0,4.68870524928e+11,1221787648.0,0.0,0.0,7829.0,9322.0,3524.0,0.0
26.664,12.558,24.289,36.344,0.0,0.144,557244416.0,16384.0,840.0,22364.0,70759034880.0,59924480.0,4.68900028416e+11,1227067392.0,0.0,0.0,10513.0,11796.0,4058.0,2.0
20.565,12.589,23.212,43.383,0.0,0.250,557682688.0,24576.0,8403888.0,8398424.0,70831648768.0,59924480.0,4.67770216448e+11,2284265472.0,0.0,0.0,9359.0,10552.0,3695.0,4.0
18.257,11.083,31.923,38.594,0.0,0.143,556417024.0,0.0,8405406.0,8401082.0,70877773824.0,59924480.0,4.68327120896e+11,1681235968.0,0.0,0.0,9498.0,10576.0,3969.0,0.0
18.237,6.879,54.962,19.850,0.0,0.072,556670976.0,12288.0,1072.0,22520.0,70830301184.0,59932672.0,4.6882629632e+11,1229524992.0,0.0,0.0,10464.0,11481.0,4308.0,2.0
19.971,11.167,39.728,29.098,0.0,0.036,557363200.0,0.0,930.0,22456.0,70859100160.0,59932672.0,4.68790239232e+11,1236783104.0,0.0,0.0,9555.0,11463.0,4320.0,0.0
24.221,12.684,36.403,26.621,0.0,0.072,558088192.0,32768.0,8404404.0,8398110.0,70785011712.0,59940864.0,4.68909658112e+11,1191444480.0,0.0,0.0,11949.0,11873.0,4114.0,3.0
22.270,12.170,30.014,35.475,0.0,0.071,557891584.0,0.0,720.0,22380.0,70742433792.0,59936768.0,4.68926164992e+11,1217519616.0,0.0,0.0,9851.0,10974.0,3861.0,0.0
17.649,11.147,25.723,45.159,0.0,0.322,557641728.0,0.0,8405142.0,8398698.0,70759833600.0,59936768.0,4.68886474752e+11,1239810048.0,0.0,0.0,9773.0,10160.0,3728.0,0.0
20.778,12.281,41.557,25.062,0.0,0.321,558194688.0,0.0,780.0,22380.0,70889205760.0,59936768.0,4.68330467328e+11,1666445312.0,0.0,0.0,13616.0,11597.0,4301.0,0.0
24.624,12.455,53.651,9.162,0.0,0.107,320471040.0,12288.0,870.0,22440.0,70741417984.0,59944960.0,4.6865358848e+11,1491103744.0,0.0,0.0,7465.0,8376.0,2431.0,2.0
18.416,11.680,18.954,50.914,0.0,0.036,561074176.0,16384.0,8404536.0,8398440.0,70648201216.0,59953152.0,4.68838445056e+11,1399455744.0,0.0,0.0,7591.0,8938.0,3232.0,2.0
22.724,10.932,34.265,31.935,0.0,0.143,558559232.0,8192.0,8405070.0,8400156.0,70818476032.0,59949056.0,4.68824940544e+11,1242689536.0,0.0,0.0,10546.0,11427.0,4146.0,1.0
17.746,10.161,29.088,42.934,0.0,0.072,557965312.0,0.0,8404542.0,8401428.0,70877192192.0,59949056.0,4.68808060928e+11,1200852992.0,0.0,0.0,11259.0,10639.0,3906.0,0.0
21.457,10.441,32.508,35.594,0.0,0.0,559927296.0,0.0,780.0,22404.0,70929608704.0,59949056.0,4.68766814208e+11,1189683200.0,0.0,0.0,9083.0,11390.0,4010.0,0.0
15.799,7.792,35.512,40.790,0.0,0.108,558276608.0,0.0,8397042.0,8401626.0,70619852800.0,59949056.0,4.69042458624e+11,1223794688.0,0.0,0.0,8143.0,9685.0,3576.0,0.0
17.563,10.143,35.412,36.846,0.0,0.036,557936640.0,114688.0,840.0,22464.0,70811176960.0,59973632.0,4.67952316416e+11,2122588160.0,0.0,0.0,8844.0,10643.0,3953.0,11.0
12.755,6.521,42.494,38.087,0.0,0.143,554524672.0,0.0,8395854.0,8399910.0,70851391488.0,59973632.0,4.68505391104e+11,1529298944.0,0.0,0.0,8377.0,10163.0,4002.0,0.0
23.584,10.824,36.918,28.423,0.0,0.251,558968832.0,0.0,872.0,22404.0,70744170496.0,59973632.0,4.68804739072e+11,1337171968.0,0.0,0.0,10660.0,12221.0,4326.0,0.0
15.437,8.883,34.957,40.616,0.0,0.107,556974080.0,0.0,8406451.0,8398406.0,70760935424.0,59969536.0,4.6887849984e+11,1246650368.0,0.0,0.0,8273.0,9800.0,3566.0,0.0
21.669,12.607,25.287,40.222,0.0,0.215,559714304.0,20480.0,870.0,22680.0,70704599040.0,59969536.0,4.6896054272e+11,1220943872.0,0.0,0.0,9736.0,11201.0,3936.0,4.0
18.081,10.884,22.055,48.944,0.0,0.036,559677440.0,65536.0,8402745.0,8422476.0,70886604800.0,59985920.0,4.68759310336e+11,1240154112.0,0.0,0.0,9292.0,10255.0,3751.0,4.0
21.141,11.486,35.463,31.802,0.0,0.108,559435776.0,110592.0,840.0,22404.0,71078694912.0,59990016.0,4.68602175488e+11,1205194752.0,0.0,0.0,9917.0,11593.0,4242.0,2.0
24.373,12.581,30.789,32.115,0.0,0.143,559353856.0,0.0,8406054.0,8395964.0,70873878528.0,59994112.0,4.68734910464e+11,1277272064.0,0.0,0.0,11270.0,12117.0,4173.0,0.0
22.318,11.984,17.187,48.439,0.0,0.072,560181248.0,0.0,1050.0,22464.0,70843461632.0,59994112.0,4.68837769216e+11,1204830208.0,0.0,0.0,9483.0,10272.0,3541.0,0.0
19.320,11.413,20.680,48.408,0.0,0.179,560914432.0,0.0,8400714.0,8399520.0,70878183424.0,59994112.0,4.68728926208e+11,1278951424.0,0.0,0.0,7691.0,8986.0,3162.0,0.0
20.860,11.004,25.950,42.007,0.0,0.179,560287744.0,36864.0,8402764.0,8396874.0,70988054528.0,60002304.0,4.669594624e+11,2938535936.0,0.0,0.0,9644.0,10815.0,3793.0,4.0
21.928,10.928,27.015,39.986,0.0,0.143,559005696.0,12288.0,992.0,22536.0,70803300352.0,60010496.0,4.67518939136e+11,2563805184.0,0.0,0.0,19472.0,10801.0,3771.0,2.0
16.046,8.668,39.470,35.709,0.0,0.107,559411200.0,0.0,8402970.0,8395518.0,70858551296.0,60010496.0,4.68072001536e+11,1955491840.0,0.0,0.0,8591.0,10270.0,3881.0,0.0
20.423,11.788,36.797,30.921,0.0,0.072,559349760.0,0.0,1382.0,22604.0,70882045952.0,60014592.0,4.68636696576e+11,1367298048.0,0.0,0.0,10218.0,11564.0,4368.0,0.0
24.212,11.819,19.807,44.054,0.0,0.107,558309376.0,28672.0,8400670.0,8396566.0,70816403456.0,60014592.0,4.68863356928e+11,1206280192.0,0.0,0.0,9640.0,10848.0,3698.0,1.0
19.399,11.704,26.271,42.412,0.0,0.215,557948928.0,16384.0,930.0,22504.0,70781100032.0,60022784.0,4.6889590784e+11,1209024512.0,0.0,0.0,7948.0,9248.0,3245.0,2.0
27.165,12.756,45.023,14.912,0.0,0.144,505896960.0,0.0,780.0,22444.0,70807982080.0,60022784.0,4.67657510912e+11,2420539392.0,0.0,0.0,10859.0,11321.0,3935.0,0.0
21.168,12.858,34.026,31.877,0.0,0.072,439570432.0,28672.0,8402964.0,8397052.0,70751580160.0,60030976.0,4.68101656576e+11,2032787456.0,0.0,0.0,8762.0,8005.0,2545.0,3.0
27.513,13.596,34.311,24.508,0.0,0.072,489213952.0,0.0,1250.0,22914.0,70842888192.0,60030976.0,4.6858592256e+11,1457213440.0,0.0,0.0,10359.0,10603.0,3531.0,0.0
19.327,13.064,54.474,13.028,0.0,0.107,148959232.0,0.0,8401638.0,8397332.0,70861312000.0,60030976.0,4.68740661248e+11,1284050944.0,0.0,0.0,4598.0,4362.0,836.0,0.0
20.086,13.462,24.919,41.425,0.0,0.107,560766976.0,16384.0,870.0,22520.0,70843162624.0,60039168.0,4.68817641472e+11,1225211904.0,0.0,0.0,8316.0,8872.0,3138.0,2.0
28.135,13.654,28.351,29.716,0.0,0.144,558284800.0,28672.0,8404014.0,8395294.0,70849257472.0,60035072.0,4.68745601024e+11,1291161600.0,0.0,0.0,10828.0,12165.0,4056.0,5.0
21.385,12.630,28.095,37.818,0.0,0.072,558407680.0,12288.0,8403360.0,8395706.0,70837944320.0,60043264.0,4.6881273856e+11,1235329024.0,0.0,0.0,8413.0,9422.0,3274.0,2.0
25.877,13.493,19.900,40.659,0.0,0.072,558014464.0,0.0,930.0,22560.0,70933155840.0,60043264.0,4.6871556096e+11,1237295104.0,0.0,0.0,9213.0,11037.0,3715.0,0.0
22.020,13.597,23.340,40.828,0.0,0.214,558084096.0,0.0,780.0,22500.0,70997438464.0,60043264.0,4.67822792704e+11,2065780736.0,0.0,0.0,8920.0,10077.0,3531.0,0.0
24.480,13.513,24.086,37.706,0.0,0.215,557629440.0,32768.0,8403900.0,8396748.0,71069745152.0,60051456.0,4.68377350144e+11,1438908416.0,0.0,0.0,10090.0,11737.0,4092.0,3.0
26.447,13.152,22.802,37.491,0.0,0.107,557580288.0,0.0,780.0,22476.0,70824648704.0,60051456.0,4.68707905536e+11,1353449472.0,0.0,0.0,13306.0,11185.0,3918.0,0.0
25.098,12.818,48.729,13.247,0.0,0.107,274255872.0,0.0,840.0,22484.0,70735970304.0,60051456.0,4.68929028096e+11,1221005312.0,0.0,0.0,6891.0,7593.0,2057.0,0.0
19.857,13.405,25.842,40.896,0.0,0.0,558858240.0,12288.0,8403294.0,8399528.0,70793814016.0,60059648.0,4.6885892096e+11,1233260544.0,0.0,0.0,7539.0,8802.0,3085.0,2.0
25.816,13.195,33.309,27.465,0.0,0.215,557346816.0,0.0,1752.0,23360.0,70976167936.0,60059648.0,4.68669014016e+11,1240813568.0,0.0,0.0,12131.0,11336.0,3912.0,0.0
23.138,13.610,33.417,29.799,0.0,0.036,557715456.0,16384.0,8400684.0,8396910.0,70833725440.0,60067840.0,4.68855353344e+11,1196908544.0,0.0,0.0,9204.0,10751.0,3871.0,2.0
25.564,14.214,34.443,25.600,0.0,0.179,512991232.0,8192.0,8403276.0,8395660.0,70608748544.0,60071936.0,4.69053837312e+11,1223397376.0,0.0,0.0,13904.0,11070.0,3612.0,1.0
21.296,12.563,17.645,48.389,0.0,0.107,560136192.0,0.0,870.0,22576.0,70570844160.0,60067840.0,4.69045403648e+11,1269739520.0,0.0,0.0,7960.0,9315.0,3292.0,0.0
26.363,13.917,20.337,39.347,0.0,0.036,558968832.0,0.0,8402563.0,8398378.0,70633086976.0,60067840.0,4.6847696896e+11,1775931392.0,0.0,0.0,10158.0,11166.0,3648.0,0.0
27.947,13.006,33.250,25.654,0.0,0.143,531255296.0,16384.0,840.0,22524.0,70816194560.0,60076032.0,4.68836343808e+11,1233440768.0,0.0,0.0,11059.0,11668.0,3903.0,3.0
21.385,13.317,22.349,42.735,0.0,0.214,560095232.0,32768.0,8406030.0,8398900.0,70847553536.0,60084224.0,4.68848603136e+11,1189814272.0,0.0,0.0,8366.0,9481.0,3295.0,3.0
26.733,13.152,48.785,11.115,0.0,0.214,317845504.0,0.0,780.0,22516.0,70694834176.0,60084224.0,4.687401984e+11,1450938368.0,0.0,0.0,8441.0,8486.0,2400.0,0.0
20.674,12.863,25.654,40.774,0.0,0.036,560553984.0,0.0,8404956.0,8401318.0,70642081792.0,60084224.0,4.69044637696e+11,1199251456.0,0.0,0.0,9119.0,8959.0,3146.0,0.0
